"filename","title","solution","feature","role"
"./help/assets/dynamic-media.md","Work with Dynamic Media","Experience Manager, Experience Manager Assets","Collaboration,Asset Management","User, Admin"
"./help/assets/config-dms7.md","Configure Dynamic Media - Scene7 mode","Experience Manager, Experience Manager Assets","Configuration,Scene7 Mode","User, Admin"
"./help/assets/dm-general-settings.md","Configure Dynamic Media General Settings","Experience Manager, Experience Manager Assets","Image Profiles","User, Admin"
"./help/assets/dm-publish-settings.md","Configure Dynamic Media Publish Setup for Image Server","Experience Manager, Experience Manager Assets","Image Profiles","User, Admin"
"./help/assets/troubleshoot-dms7.md","Troubleshoot Dynamic Media - Scene7 mode","Experience Manager, Experience Manager Assets","Troubleshooting","User, Admin"
"./help/assets/dm-alias-account.md","Configure a Dynamic Media company alias account","Experience Manager, Experience Manager Assets","Image Profiles","User,Admin"
"./help/assets/config-dynamic.md","Configure Dynamic Media - Hybrid mode","Experience Manager, Experience Manager Assets","Configuration,Hybrid Mode","User, Admin"
"./help/assets/migrate-from-hybrid-to-dms7.md","Migrating from Dynamic Media - Hybrid mode to Dynamic Media - S7 mode","Experience Manager, Experience Manager Assets","Scene7 Mode,Hybrid Mode","User, Admin"
"./help/assets/accessibility-dm.md","Accessibility in Dynamic Media","Experience Manager, Experience Manager Assets","Accessibility","User, Admin"
"./help/assets/managing-assets.md","About managing Dynamic Media assets","Experience Manager, Experience Manager Assets","Asset Management","User, Admin"
"./help/assets/best-practices-for-optimizing-the-quality-of-your-images.md","Best practices for optimizing the quality of your images in Dynamic Media","Experience Manager, Experience Manager Assets","Asset Management","User, Admin"
"./help/assets/managing-viewer-presets.md","Manage Viewer Presets","Experience Manager, Experience Manager Assets","Viewer Presets","User, Admin"
"./help/assets/viewer-presets.md","Applying Dynamic Media viewer presets","Experience Manager, Experience Manager Assets","Viewer Presets","User, Admin"
"./help/assets/managing-image-presets.md","Managing Dynamic Media image presets","Experience Manager, Experience Manager Assets","Image Presets","User, Admin"
"./help/assets/image-presets.md","Apply Dynamic Media Image Presets","Experience Manager, Experience Manager Assets","Image Presets","User,Admin"
"./help/assets/video-profiles.md","Video profiles","Experience Manager, Experience Manager Assets","Video Profiles","User, Admin"
"./help/assets/image-profiles.md","Dynamic Media Image Profiles","Experience Manager, Experience Manager Assets","Image Profiles","User, Admin"
"./help/assets/imaging-faq.md","Smart Imaging","Experience Manager, Experience Manager Assets","Asset Management,Renditions","User, Admin"
"./help/assets/client-side-dpr.md","Use Smart Imaging with client-side Device Pixel Ratio","Experience Manager, Experience Manager Assets","Smart Imaging","Admin,User"
"./help/assets/s7-video.md","Video","Experience Manager, Experience Manager Assets","Video","User, Admin"
"./help/assets/http2.md","HTTP2 delivery of content","Experience Manager, Experience Manager Assets","Publishing,Configuration","User, Admin"
"./help/assets/delivering-dynamic-media-assets.md","Deliver Dynamic Media assets","Experience Manager, Experience Manager Assets","Asset Management,Renditions","User, Admin"
"./help/assets/hotlink-protection.md","Activating hot link protection in Dynamic Media","Experience Manager, Experience Manager Assets","Configuration","User, Admin"
"./help/assets/assets-3d.md","Working with 3D assets in Dynamic Media","Experience Manager, Experience Manager Assets","3D Assets,Asset Management","User, Admin"
"./help/assets/limitations.md","Dynamic Media limitations","Experience Manager, Experience Manager Assets","Dynamic Media Classic,Asset Management,Image Sets,Spin Sets,eCatalog","User"
"./help/assets/image-sets.md","Image Sets","Experience Manager, Experience Manager Assets","Image Sets,Asset Management","User, Admin"
"./help/assets/panoramic-images.md","Panoramic Images","Experience Manager, Experience Manager Assets","Panoramic Images,Asset Management","User, Admin"
"./help/assets/mixed-media-sets.md","Mixed Media Sets","Experience Manager, Experience Manager Assets","Mixed Media Sets,Asset Management","User, Admin"
"./help/assets/spin-sets.md","Spin Sets","Experience Manager, Experience Manager Assets","Spin Sets,Asset Management","User, Admin"
"./help/assets/video.md","Video in Dynamic Media","Experience Manager, Experience Manager Assets","Asset Management","User, Admin"
"./help/assets/carousel-banners.md","Carousel banners","Experience Manager, Experience Manager Assets","Carousel Banners","User, Admin"
"./help/assets/interactive-images.md","Interactive images","Experience Manager, Experience Manager Assets","Interactive Images","User, Admin"
"./help/assets/interactive-videos.md","Interactive Videos","Experience Manager, Experience Manager Assets","Interactive Videos","User, Admin"
"./help/assets/360-video.md","360/VR Video","Experience Manager, Experience Manager Assets","360 VR Video","User, Admin"
"./help/assets/tags.md","Integrate Dynamic Media Viewers with Adobe Analytics and Experience Platform Tags","Experience Manager, Experience Manager Assets","Viewers","User, Admin,Developer,Data Engineer,Data Architect"
"./help/assets/custom-pop-ups.md","Create custom pop-ups using Quickview","Experience Manager, Experience Manager Assets","Viewers","User, Admin"
"./help/assets/responsive-site.md","Delivering Optimized Images for a Responsive Site","Experience Manager, Experience Manager Assets","Asset Management","User, Admin"
"./help/assets/previewing-assets.md","Preview assets","Experience Manager, Experience Manager Assets","Asset Management","User, Admin"
"./help/assets/adding-dynamic-media-assets-to-pages.md","Add Dynamic Media Assets to pages","Experience Manager, Experience Manager Assets","Components,Publishing","User, Admin"
"./help/assets/scene7.md","Add Dynamic Media Classic features to pages","Experience Manager, Experience Manager Assets","Dynamic Media Classic","User, Admin"
"./help/assets/embed-code.md","Embed the Dynamic Media Video, Image viewer, or Dimensional viewer on a web page","Experience Manager, Experience Manager Assets","Viewers","User, Admin"
"./help/assets/linking-urls-to-yourwebapplication.md","Link URLs to your web application","Experience Manager, Experience Manager Assets","Configuration","User, Admin"
"./help/assets/using-rulesets-to-transform-urls.md","Use Rulesets to transform URLs","Experience Manager, Experience Manager Assets","Configuration,Rulesets","User, Admin,Developer"
"./help/assets/publishing-dynamicmedia-assets.md","Publishing Dynamic Media Assets","Experience Manager, Experience Manager Assets","Publishing","User, Admin"
"./help/assets/selective-publishing.md","Work with Selective Publish in Dynamic Media","Experience Manager, Experience Manager Assets","Publishing","User, Admin"
"./help/assets/invalidate-cdn-cache-dynamic-media.md","Invalidate the Content Delivery Network cache by way of Dynamic Media","Experience Manager, Experience Manager Assets","CDN Cache","User, Admin"
"./help/assets/invalidate-cdn-cache-dm-classic.md","Invalidate the Content Delivery Network cache by way of Dynamic Media Classic","Experience Manager, Experience Manager Assets","CDN Cache,Dynamic Media Classic","User, Admin"
"./help/assets/bulk-ingest-migrate.md","Install feature pack 18912 for bulk asset migration","Experience Manager, Experience Manager Assets","Asset Management","User, Admin"
"./help/assets/working-with-selectors.md","Working with Selectors","Experience Manager, Experience Manager Assets","Selectors","User, Admin"
"./help/assets/extending-assets.md","Customize and extend [!DNL Assets]","Experience Manager, Experience Manager Assets","Developer Tools","Developer"
"./help/assets/media-handlers.md","Process assets using media handlers and workflows","Experience Manager, Experience Manager Assets","Workflow,Renditions","User"
"./help/assets/searchx.md","Extend search functionality","Experience Manager, Experience Manager Assets","Search","Developer"
"./help/assets/best-practices-for-imagemagick.md","Install and configure ImageMagick","Experience Manager, Experience Manager Assets","Renditions,Developer Tools","Admin"
"./help/assets/extending-activity-stream.md","Integrate [!DNL Assets] with activity stream","Experience Manager, Experience Manager Assets","Asset Management","Developer"
"./help/assets/asseteditorx.md","Extend Asset Editor","Experience Manager, Experience Manager Assets","Developer Tools","User, Admin"
"./help/assets/mac-api-assets.md","""[!DNL Assets] HTTP API.""","Experience Manager, Experience Manager Assets","Assets HTTP API,Developer Tools","Developer"
"./help/assets/assets-api-content-fragments.md","Adobe Experience Manager Content Fragments Support in Assets HTTP API","Experience Manager, Experience Manager Assets","Content Fragments,Assets HTTP API","Developer"
"./help/sites-developing/headless/graphql-api/graphql-api-content-fragments.md","AEM GraphQL API for use with Content Fragments","Experience Manager, Experience Manager Sites","Content Fragments,GraphQL API","Developer"
"./help/sites-developing/headless/graphql-api/graphiql-ide.md","Using the GraphiQL IDE in AEM","Experience Manager, Experience Manager Sites","Content Fragments,GraphQL API","Developer"
"./help/sites-developing/headless/graphql-api/persisted-queries.md","Persisted GraphQL queries","Experience Manager, Experience Manager Sites","Content Fragments,GraphQL API","Developer"
"./help/sites-developing/headless/graphql-api/graphql-authentication-content-fragments.md","Authentication for Remote Adobe Experience Manager GraphQL Queries on Content Fragments","Experience Manager, Experience Manager Sites","Content Fragments,GraphQL API","Developer"
"./help/sites-developing/headless/graphql-api/content-fragments-graphql-samples.md","Learning how to use GraphQL with AEM - Sample Content and Queries","Experience Manager, Experience Manager Sites","Content Fragments,GraphQL API","Developer"
"./help/assets/proxy.md","""[!DNL Assets] proxy development""","Experience Manager, Experience Manager Assets","Proxy Workers","Admin, Architect"
"./help/assets/assets-formats.md","Supported file formats and MIME types","Experience Manager, Experience Manager Assets","Asset Management,Renditions","User, Admin"
"./help/assets/search-facets.md","Search facets to filter search results","Experience Manager, Experience Manager Assets","Search","Admin, Developer"
"./help/assets/metadata-concepts.md","Understand metadata concepts","Experience Manager, Experience Manager Assets","Metadata","User, Admin"
"./help/assets/metadata-config.md","Configuration and administration of metadata functionality.","Experience Manager, Experience Manager Assets","Metadata","User, Admin"
"./help/assets/metadata-schemas.md","Metadata schemas define layout of metadata properties page ","Experience Manager, Experience Manager Assets","Metadata","User,Admin"
"./help/assets/xmp-writeback.md","XMP writeback to renditions","Experience Manager, Experience Manager Assets","Metadata","User, Admin"
"./help/assets/link-sharing.md","Share assets using a link","Experience Manager, Experience Manager Assets","Link Sharing,Asset Management","User"
"./help/assets/asset-reports.md","Reports about usage and sharing of assets","Experience Manager, Experience Manager Assets","Asset Reports,Asset Management","User, Admin"
"./help/assets/config-smart-tagging.md","Configure asset tagging using Smart Content Service","Experience Manager, Experience Manager Assets","Tagging,Smart Tags","Admin"
"./help/assets/processing-profiles.md","Profiles for Processing Metadata, Images, and Videos","Experience Manager, Experience Manager Assets","Workflow,Asset Management,Renditions","User, Admin"
"./help/assets/assets-finder-editor.md","Create and configure Asset Editor pages","Experience Manager, Experience Manager Assets","Developer Tools,Asset Management","User, Admin"
"./help/assets/assets-sizing-guide.md","""[!DNL Assets] sizing guide""","Experience Manager, Experience Manager Assets","Asset Management","Architect, Admin"
"./help/assets/best-practices-for-translating-assets-efficiently.md","Best practices to translate assets","Experience Manager, Experience Manager Assets","Asset Management","Admin"
"./help/assets/performance-tuning-guidelines.md","Performance tuning [!DNL Assets].","Experience Manager, Experience Manager Assets","Asset Management","Architect, Admin"
"./help/assets/assets-migration-guide.md","Migrate assets in bulk","Experience Manager, Experience Manager Assets","Migration,Renditions,Asset Management","Architect, Admin"
"./help/assets/assets-network-considerations.md","Network considerations and requirements","Experience Manager, Experience Manager Assets","Developer Tools","Architect, Admin"
"./help/assets/medialibrary.md","Use Media Library for basic digital asset management","Experience Manager, Experience Manager Assets","Asset Management","Architect, Leader"
"./help/assets/aem-pdf-rasterizer.md","Use PDF rasterizer to generate renditions","Experience Manager, Experience Manager Assets","Developer Tools,Renditions","Developer, Admin"
"./help/assets/configuring-asset-upload-restrictions.md","Configure asset upload restrictions","Experience Manager, Experience Manager Assets","Asset Management,Upload","Developer, Admin, Architect"
"./help/assets/aem-cc-integration-best-practices.md","Integration with Adobe Creative Cloud best practices","Experience Manager, Experience Manager Assets","Collaboration,Adobe Asset Link,Desktop App","User, Admin"
"./help/assets/indesign.md","Integrate [!DNL Assets] with [!DNL InDesign Server]","Experience Manager, Experience Manager Assets","Publishing","Admin"
"./help/assets/drm.md","Digital Rights Management of assets","Experience Manager, Experience Manager Assets","DRM,Asset Management","User, Admin"
"./help/assets/use-demo-package-for-asset-insights.md","Use demo package for Assets Insights","Experience Manager, Experience Manager Assets","Asset Insights,Asset Reports","User, Admin"
"./help/assets/configure-asset-link.md","Configure Experience Manager Assets for Adobe Asset Link","Experience Manager, Experience Manager Assets","Asset Management","Admin"
"./help/assets/configure-fpo-renditions.md","Generate For Placement Only renditions for Adobe InDesign","Experience Manager, Experience Manager Assets","Renditions","Admin"
"./help/assets/assets-file-format-best-practices.md","Best practices to process the supported file formats","Experience Manager, Experience Manager Assets","Asset Management,Developer Tools","Admin"
"./help/assets/assets-monitoring-best-practices.md","Best practices to monitor [!DNL Assets] deployment","Experience Manager, Experience Manager Assets","Asset Management","Admin, Architect"
"./help/assets/camera-raw.md","""[!DNL Adobe Camera Raw] support to process digital assets""","Experience Manager, Experience Manager Assets","Developer Tools","Admin"
"./help/assets/detect-asset-mime-type-with-tika.md","Detect MIME type of assets using Apache Tika","Experience Manager, Experience Manager Assets","Metadata,Developer Tools,Asset Management","Admin, Architect"
"./help/assets/imaging-transcoding-library.md","Imaging Transcoding Library","Experience Manager, Experience Manager Assets","Renditions,Developer Tools,Asset Processing","Admin"
"./help/assets/multi-tenancy.md","Multi-tenancy for Collections, snippets, and snippet templates","Experience Manager, Experience Manager Assets","Collections","Architect, Admin, Leader"
"./help/assets/watermarking.md","Add watermark to your digital assets","Experience Manager, Experience Manager Assets","Asset Management","User, Admin"
"./help/assets/asset-templates.md","Asset templates","Experience Manager, Experience Manager Assets","Asset Management,Developer Tools","User"
"./help/assets/configure-aem-assets-with-brand-portal.md","Configure AEM Assets with Brand Portal","Experience Manager, Experience Manager Assets","Brand Portal","Admin"
"./help/assets/brand-portal-publish-assets.md","Publish assets to Brand Portal","Experience Manager, Experience Manager Assets","Brand Portal","User"
"./help/assets/brand-portal-publish-folder.md","Publish folders to Brand Portal","Experience Manager, Experience Manager Assets","Brand Portal","User"
"./help/assets/brand-portal-publish-collection.md","Publish collections to Brand Portal","Experience Manager, Experience Manager Assets","Brand Portal","User"
"./help/assets/content-fragments/content-fragments.md","Working with Content Fragments","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-graphql.md","Headless Content Delivery using Content Fragments with GraphQL","Experience Manager, Experience Manager Assets","Content Fragments,Headless,GraphQL","User,Developer"
"./help/assets/content-fragments/content-fragments-configuration-browser.md","Content Fragments - Configuration Browser","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-models.md","Content Fragment Models","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-managing.md","Managing Content Fragments","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-variations.md","Variations - Authoring Fragment Content","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-assoc-content.md","Associated Content","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-metadata.md","Metadata - Fragment Properties","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-delete.md","Content Fragments - Delete Considerations","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-markdown.md","Markdown","Experience Manager, Experience Manager Assets","Content Fragments","User"
"./help/assets/content-fragments/content-fragments-structure-tree.md","Content Fragment Structure Tree","Experience Manager, Experience Manager Assets","Content Fragments","User,Developer"
"./help/assets/content-fragments/content-fragments-json-preview.md","Preview - JSON Representation","Experience Manager, Experience Manager Assets","Content Fragments","User,Developer"
"./help/assets/creating-translation-projects-for-content-fragments.md","Creating Translation Projects for Content Fragments","Experience Manager, Experience Manager Assets","Content Fragments","User, Admin"
"./help/assets/manage-assets.md","Manage your digital assets","Experience Manager, Experience Manager Assets","Asset Management,Search","User"
"./help/assets/manage-collections.md","Manage digital assets collections","Experience Manager, Experience Manager Assets","Collections,Asset Management","User"
"./help/assets/asset-selector.md","Asset Selector","Experience Manager, Experience Manager Assets","Asset Management,Metadata,Search","User"
"./help/assets/duplicate-detection.md","Enable detection of duplicate assets","Experience Manager, Experience Manager Assets","Asset Management,Asset Reports","User, Admin"
"./help/assets/organize-assets.md","Organize your digital assets","Experience Manager, Experience Manager Assets","Asset Management,Search","User"
"./help/assets/managing-video-assets.md","Manage video assets","Experience Manager, Experience Manager Assets","Asset Management","User"
"./help/assets/translation-projects.md","Create translation projects","Experience Manager, Experience Manager Assets","Translation","Architect, Admin"
"./help/assets/preparing-assets-for-translation.md","Prepare assets for translation","Experience Manager, Experience Manager Assets","Projects","User, Admin"
"./help/assets/download-assets-from-aem.md","Download assets","Experience Manager, Experience Manager Assets","Asset Management,Asset Distribution","User"
"./help/assets/light-box.md","Lightbox as your personal image gallery","Experience Manager, Experience Manager Assets","Developer Tools,Renditions","User, Admin"
"./help/assets/asset-insights.md","Assets Insights","Experience Manager, Experience Manager Assets","Asset Insights,Asset Reports","User, Admin"
"./help/assets/use-dtm-for-asset-insights.md","Enable Assets Insights through DTM","Experience Manager, Experience Manager Assets","Asset Insights,Asset Reports","User, Admin"
"./help/assets/configure-asset-insights.md","Configure Assets Insights to get analytics.","Experience Manager, Experience Manager Assets","Asset Insights,Asset Reports","Architect, Admin"
"./help/assets/check-out-and-submit-assets.md","Check in and Check out files in [!DNL Assets]","Experience Manager, Experience Manager Assets","Asset Management","User"
"./help/assets/transition-cloud-services.md","Apply translation cloud services to folders","Experience Manager, Experience Manager Assets","Translation","Admin"
"./help/assets/use-page-tracker.md","Use Page Tracker and embed code in web pages","Experience Manager, Experience Manager Assets","Asset Reports","Architect, Admin"
"./help/assets/managing-linked-subassets.md","Manage compound assets with references and multiple pages","Experience Manager, Experience Manager Assets","Asset Management","User, Admin"
"./help/assets/related-assets.md","Related assets","Experience Manager, Experience Manager Assets","Collaboration,Asset Management","User"
"./help/assets/private-folder.md","Private folders to share assets","Experience Manager, Experience Manager Assets","Collaboration","User"
"./help/assets/video-renditions.md","Video renditions","Experience Manager, Experience Manager Assets","Video","User"
"./help/assets/workfront-integrations.md","'[!DNL Experience Manager Assets] integration with [!DNL Adobe Workfront]'","Experience Manager, Workfront","Workfront Integrations and Apps","Admin,Leader,Architect"
"./help/assets/workfront-connector-install.md","Install [!DNL Workfront for Experience Manager enhanced connector]","Experience Manager, Workfront","Workfront Integrations and Apps","Admin"
"./help/assets/workfront-connector-configure.md","Configure [!DNL Workfront for Experience Manager enhanced connector]","Experience Manager, Workfront","Workfront Integrations and Apps","Admin"
"./help/forms/using/whats-new.md","New features summary | AEM 6.5 Forms","Experience Manager, Experience Manager Forms","Release Information","Admin, User, Developer"
"./help/forms/using/frequently-asked-questions-faq.md","Frequently asked questions (FAQ) for Adaptive Forms, HTML5 forms, and AEM Forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/introduction-aem-forms.md","Introduction to AEM Forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/introduction-forms-authoring.md","Introduction to authoring adaptive forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/interactive-communications-overview.md","Interactive Communications Overview","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/introduction-managing-forms.md","Introduction to managing forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User"
"./help/forms/using/create-your-first-adaptive-form.md","""Tutorial: Create your first adaptive form""","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/create-adaptive-form.md","'Tutorial: Create an adaptive form'","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/create-form-data-model.md","""Tutorial: Create form data model ""","Experience Manager, Experience Manager Forms","Form Data Model","Admin, User, Developer"
"./help/forms/using/apply-rules-to-adaptive-form-fields.md","Apply rules to adaptive form fields","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/style-your-adaptive-form.md","Style your adaptive form ","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/publish-your-adaptive-form.md","""Tutorial: Publish your adaptive form""","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/create-your-first-interactive-communication.md","Tutorial - Create your first Interactive Communication","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/planning-interactive-communications.md","""Tutorial: Plan the Interactive Communication""","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/create-form-data-model0.md","""Tutorial: Create form data model in AEM Forms""","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/create-document-fragments.md","""Tutorial: Create document fragments""","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/create-templates-print-web.md","""Tutorial: Create templates""","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/create-interactive-communication0.md","""Tutorial: Create Interactive Communication ""","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/forms-install-configure-gov-reference-site.md","Set up and configure We.Gov and We.Finance reference site","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin, User, Developer"
"./help/forms/using/forms-gov-reference-site-user-demo.md","We.Gov and We.Finance reference site walkthrough","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin, User, Developer"
"./help/forms/using/employee-recruitment-reference-site.md","Employee recruitment reference site walkthrough","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin, User, Developer"
"./help/forms/using/finance-auto-insurance-renewal-reference-site-walkthrough.md","We.Finance Auto Insurance Renewal reference site walkthrough","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","User, Developer"
"./help/forms/using/gov-reference-site-foia-walkthrough.md","We.Gov reference site FOIA walkthrough","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin, User, Developer"
"./help/forms/using/reference-adaptive-form-fragments.md","Reference adaptive form fragments","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin, User, Developer"
"./help/forms/using/reference-themes.md","Reference Themes","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin, User, Developer"
"./help/forms/using/reference-cm-layout-templates.md","Reference letter templates","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin, User, Developer"
"./help/forms/using/ms-dynamics-configuration-home-mortgage.md","Configure Microsoft Dynamics 365 for the home mortgage workflow of the We.Finance reference site","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin, User, Developer"
"./help/forms/using/aem-forms-architecture-deployment.md","Architecture and deployment topologies for AEM Forms","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin"
"./help/forms/using/choosing-persistence-type-for-aem-forms.md","Choosing a persistence type for an AEM Forms installation","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin"
"./help/forms/using/install-configure-document-services.md","Installing and configuring document services","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/installing-configuring-aem-forms-osgi.md","Install and configure data capture capabilities","Experience Manager, Experience Manager Forms","Adaptive Forms, OSGI","Admin, User, Developer"
"./help/forms/using/installing-configuring-forms-centric-workflow-on-osgi.md","Installing and Configuring Forms-centric workflow on OSGi","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/installing-configuring-intreactive-communication-correspondence-management.md","Install and configure Interactive Communications","Experience Manager, Experience Manager Forms","Interactive Communication","Admin, User, Developer"
"./help/forms/using/aem-forms-jee-supported-platforms.md","Supported Platforms for AEM Forms on JEE","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin"
"./help/forms/using/installing-and-configuring-the-document-security-server.md","Installing and configuring the document security server","Experience Manager, Experience Manager Forms","Interactive Communication","Admin"
"./help/forms/using/install-workbench.md","Install workbench","Experience Manager, Experience Manager Forms","Workbench, Adaptive Forms","Admin, User, Developer"
"./help/forms/using/installing-configuring-designer.md","Installing and configuring Designer","Experience Manager, Experience Manager Forms","Forms Designer","Admin, User, Developer"
"./help/forms/using/performance-tuning-aem-forms.md","Performance tuning of AEM Forms server","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/configure-adaptive-forms-cache.md","Configure adaptive forms cache","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin,User"
"./help/forms/using/configuring-the-processing-server-url.md","Configuring AEM DS settings","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/configure-synchronization-scheduler.md","Configuring the synchronization scheduler","Experience Manager, Experience Manager Forms","Workbench, Adaptive Forms","Admin,User"
"./help/forms/using/aem-livecycle-connector.md","Connecting AEM Forms with Adobe LiveCycle","Experience Manager, Experience Manager Forms","Interactive Communication","Admin,User"
"./help/forms/using/submit-form-data-livecycle-process.md","Configuring AEM Forms to submit data to an AEM Forms on JEE process","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/aem-desktop-app-for-aem-forms.md","Adobe Experience Manager (AEM) desktop app for AEM Forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/upgrade.md","Upgrade to AEM 6.5 Forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/upgrade-forms-osgi.md","Upgrade to AEM 6.5 Forms on OSGi","Experience Manager, Experience Manager Forms","Adaptive Forms, OSGI","Admin,User"
"./help/forms/using/compatibility-package.md","Compatibility Package","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/migration-utility.md","Migrate AEM Forms assets and documents","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/upgrade-forms-jee.md","Upgrade to AEM 6.5 Forms on JEE","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/forms-groups-privileges-tasks.md","AEM Forms on OSGi Groups and Privileges","Experience Manager, Experience Manager Forms","","Admin,User"
"./help/forms/using/creating-new-folders-categorize-forms.md","Create new folders to categorize forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/searching-forms-or-assets.md","Searching for forms and assets","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/manage-form-metadata.md","Manage form metadata","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/download-xfa-or-pdf-form.md","Download an XFA or a PDF form template","Experience Manager, Experience Manager Forms","Interactive Communication","Admin,User"
"./help/forms/using/deleting-forms-related-resources.md","Deleting forms and related resources","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/get-xdp-pdf-documents-aem.md","Getting XDP and PDF documents in AEM Forms","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin,User"
"./help/forms/using/import-export-forms-templates.md","Importing and exporting assets to AEM Forms","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin,User"
"./help/forms/using/supporting-new-language-localization.md","Supporting new locales for adaptive forms localization","Experience Manager, Experience Manager Forms","Adaptive Forms, Foundation Components","Admin,User"
"./help/forms/using/forms-workflow-osgi-handling-user-data.md","Forms-centric workflows on OSGi | Handling user data","Experience Manager, Experience Manager Forms","Adaptive Forms, OSGI","Admin,User"
"./help/forms/using/user-management-handling-user-data.md","Forms user management | Handling user data","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/forms-workflow-jee-handling-user-data.md","Forms JEE workflows | Handling user data","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/forms-portal-handling-user-data.md","Forms Portal | Handling user data","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin,User"
"./help/forms/using/correspondence-management-handling-user-data.md","Correspondence Management | Handling user data","Experience Manager, Experience Manager Forms","","Admin,User"
"./help/forms/using/integration-adobe-sign-handling-user-data.md","Integration with Adobe Sign | Handling user data","Experience Manager, Experience Manager Forms","Acrobat Sign","Admin, User, Developer"
